AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,level,JavaFiles,Packages
1.3076923076923077,1.3076923076923077,1.4615384615384615,0.9230769230769231,5.923076923076923,0.11538461538461539,5.461538461538462,0.34615384615384615,1.1538461538461537,1.6923076923076923,1.6923076923076923,0.0,,1.5384615384615385,0.6153846153846154,,,,3.269230769230769,1.2692307692307692,4.8076923076923075,4.8076923076923075,0.15384615384615385,0.34615384615384615,0.038461538461538464,4.269230769230769,,55.07692307692308,8.615384615384615,39.80769230769231,12.423076923076923,21.76923076923077,7.423076923076923,,,,17.115384615384617,27.384615384615383,11.846153846153847,15.538461538461538,,,,,,2.3461538461538463,2.3461538461538463,2.576923076923077,1.5769230769230769,,1.2692307692307692,0.9615384615384616,,16.423076923076923,14.038461538461538,0.17346153846153844,8.23076923076923,8.23076923076923,8.653846153846153,5.846153846153846,1035.0,1432.0,class,,
,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,20.0,8.0
