AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,level,JavaFiles,Packages
1.1194029850746268,1.1044776119402986,1.1492537313432836,0.9552238805970149,6.626865671641791,0.5223880597014925,5.164179104477612,0.8059701492537313,1.1044776119402986,0.9850746268656716,0.9850746268656716,0.0,,0.417910447761194,0.23880597014925373,,,,3.7761194029850746,2.1492537313432836,4.1940298507462686,4.1940298507462686,0.0,0.5522388059701493,0.5074626865671642,3.1343283582089554,,60.53731343283582,8.507462686567164,35.44776119402985,12.208955223880597,19.37313432835821,17.26865671641791,,,,16.432835820895523,23.970149253731343,10.343283582089553,13.626865671641792,,,,,,1.671641791044776,1.5671641791044777,1.791044776119403,1.2388059701492538,,1.835820895522388,0.40298507462686567,,23.567164179104477,20.970149253731343,0.44611940298507463,6.029850746268656,5.925373134328358,6.298507462686567,4.522388059701493,4056.0,class,,
,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,52.0,18.0
