AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,level,JavaFiles,Packages
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,5.0,0.3333333333333333,4.333333333333333,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.0,,0.0,0.6666666666666666,,,,2.0,1.6666666666666667,2.0,2.0,0.0,0.0,0.0,2.0,,42.333333333333336,3.6666666666666665,38.0,30.5,28.833333333333332,0.6666666666666666,,,,8.166666666666666,11.166666666666666,6.333333333333333,4.833333333333333,,,,,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,1.8333333333333333,0.0,,19.333333333333332,19.333333333333332,0.024999999999999998,2.0,2.0,2.0,2.0,254.0,class,,
,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,6.0,3.0
