AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,level,JavaFiles,Packages
1.1375838926174497,1.0939597315436242,1.1711409395973154,0.8825503355704698,7.701342281879195,0.6174496644295302,6.429530201342282,0.5570469798657718,1.1241610738255035,1.2986577181208054,1.2986577181208054,0.26174496644295303,,0.2986577181208054,1.1476510067114094,,,,2.3322147651006713,1.325503355704698,2.6308724832214767,3.0167785234899327,0.030201342281879196,0.25838926174496646,0.47651006711409394,1.8657718120805369,,40.375838926174495,6.291946308724833,29.573825503355703,11.181208053691275,17.016778523489933,4.768456375838926,,,,14.40268456375839,20.08724832214765,9.909395973154362,10.177852348993289,,,,,,1.6946308724832215,1.580536912751678,1.7852348993288591,1.0,,1.9530201342281879,0.43288590604026844,,20.406040268456376,16.385906040268456,0.18597315436241613,3.9395973154362416,3.7885906040268456,4.144295302013423,2.8288590604026846,8813.0,12032.0,class,,
,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,180.0,80.0
