AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,level,JavaFiles,Packages
1.8064516129032258,1.6290322580645162,1.8548387096774193,1.032258064516129,10.370967741935484,0.1935483870967742,9.306451612903226,0.7258064516129032,1.1451612903225807,1.903225806451613,1.903225806451613,0.0,,0.5645161290322581,0.3064516129032258,,,,3.1451612903225805,1.467741935483871,3.7096774193548385,3.7096774193548385,0.0,0.7419354838709677,0.6290322580645161,2.338709677419355,,63.193548387096776,6.548387096774194,51.88709677419355,13.32258064516129,36.24193548387097,4.935483870967742,,,,26.112903225806452,36.12903225806452,13.725806451612904,22.403225806451612,,,,,,3.4516129032258065,3.161290322580645,3.6774193548387095,1.6129032258064515,,1.7096774193548387,1.2741935483870968,,18.70967741935484,17.483870967741936,0.11435483870967741,8.612903225806452,7.870967741935484,9.14516129032258,4.532258064516129,3918.0,class,,
,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,33.0,12.0
