AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,JavaFiles,Packages,framework,sample,watcher,watcher_repo,total_duplicated_lines,total_occurrences,mean_duplicated_lines,occurrences_mean,percentage_duplicate_loc
1.0151515151515151,1.0151515151515151,1.053030303030303,0.946969696969697,6.196969696969697,0.1439393939393939,5.492424242424242,0.5,1.1666666666666667,1.6666666666666667,1.6666666666666667,0.1136363636363636,169.0,0.0833333333333333,0.1212121212121212,0.0,0.0,0.0,3.1666666666666665,1.5454545454545454,3.25,3.765151515151515,0.4318181818181818,0.1818181818181818,0.0984848484848484,2.537878787878788,0.0,37.5,5.803030303030303,27.401515151515152,11.606060606060606,13.053030303030305,4.7727272727272725,0.0,0.0,0.0,10.363636363636363,15.431818181818182,7.825757575757576,7.606060606060606,0.0,0.0,0.0,0.0,0.0,1.3863636363636365,1.3863636363636365,1.4242424242424243,1.1515151515151516,0.0,1.2575757575757576,0.3181818181818182,0.0,19.053030303030305,17.386363636363637,0.230530303030303,4.143939393939394,4.143939393939394,4.21969696969697,3.689393939393939,4950.0,168.0,74.0,Spring,spring-guides/gs-uploading-files,ksh24865,ksh24865/spring-study,135.0,7.0,45.0,2.333333333333333,2.727272727272727
0.8333333333333334,0.8333333333333334,0.8611111111111112,0.6805555555555556,4.722222222222222,0.0416666666666666,4.513888888888889,0.0833333333333333,1.1805555555555556,1.5555555555555556,1.5555555555555556,0.0138888888888888,97.0,0.0833333333333333,0.9722222222222222,0.0,0.0,0.0,1.5833333333333333,2.625,1.6666666666666667,1.6944444444444444,0.0416666666666666,0.0138888888888888,0.0694444444444444,1.5416666666666667,0.0,26.375,4.402777777777778,21.09722222222222,12.59722222222222,8.055555555555555,0.9861111111111112,0.0,0.0,0.0,8.25,11.36111111111111,7.625,3.736111111111111,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.9722222222222222,1.0138888888888888,0.7083333333333334,0.0,1.25,0.1944444444444444,0.0,11.958333333333334,11.76388888888889,0.0422222222222222,2.263888888888889,2.263888888888889,2.333333333333333,1.8611111111111112,1899.0,97.0,21.0,Spring,spring-guides/gs-uploading-files,phuduy1999,phuduy1999/rookie-spring-boot-ecommerce,80.0,4.0,40.0,2.0,4.21274354923644
1.5,1.5,1.5,1.0,8.625,0.75,7.625,0.25,1.0,0.375,0.375,0.0,10.0,0.625,0.75,0.0,0.0,0.0,1.625,0.75,2.25,2.25,0.25,0.25,0.125,1.625,0.0,29.625,5.5,21.125,7.25,12.375,3.125,0.0,0.0,0.0,10.0,14.25,6.625,7.625,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,1.125,0.5,0.0,16.5,16.5,0.0625,3.5,3.5,3.625,2.375,237.0,9.0,5.0,Spring,spring-guides/gs-accessing-data-neo4j,chendaye,chendaye/Neo4j,65.0,4.0,32.5,2.0,27.42616033755274
0.8,0.8,0.8,0.7,4.3,0.7,3.6,0.0,1.1,0.9,0.9,0.0,10.0,0.1,0.5,0.0,0.0,0.0,1.7,0.6,1.8,1.8,0.0,0.0,0.0,1.8,0.0,19.5,4.0,15.5,5.6,6.8,0.0,0.0,0.0,0.0,5.5,8.3,4.3,4.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.7,0.0,1.5,0.1,0.0,12.2,10.2,0.0,2.0,2.0,2.0,1.8,195.0,6.0,3.0,Spring,spring-guides/gs-batch-processing,pearlisme,pearlisme/SpringBatch,35.0,2.0,35.0,2.0,17.94871794871795
1.0,1.0,1.0,0.875,4.125,0.375,3.75,0.0,1.25,0.75,0.75,0.0,8.0,0.125,0.25,0.0,0.0,0.0,2.0,0.5,2.125,2.125,0.125,0.0,0.0,2.0,0.0,17.875,3.75,13.625,5.625,5.5,0.5,0.0,0.0,0.0,3.625,6.75,4.125,2.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.875,0.0,1.25,0.125,0.0,15.25,15.25,0.01125,2.25,2.25,2.25,2.125,143.0,7.0,3.0,Spring,spring-guides/gs-batch-processing,yetsun,yetsun/batch-processing,68.0,4.0,34.0,2.0,47.55244755244755
0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,5.0,0.5,4.333333333333333,0.0,1.1666666666666667,1.0,1.0,0.0,6.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,2.5,1.0,2.6666666666666665,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,0.0,25.83333333333333,5.0,18.666666666666668,7.666666666666667,8.333333333333334,2.1666666666666665,0.0,0.0,0.0,5.5,9.166666666666666,5.5,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.8333333333333334,0.0,1.3333333333333333,0.1666666666666666,0.0,23.5,23.5,0.0466666666666666,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.0,155.0,5.0,3.0,Spring,spring-guides/gs-batch-processing,florentbo,florentbo/spring-boot-batch-jpa-bug,25.0,2.0,25.0,2.0,16.129032258064516
1.25,1.1923076923076923,1.25,0.9230769230769232,7.153846153846154,0.6923076923076923,6.096153846153846,0.3653846153846153,1.2884615384615383,1.1153846153846154,1.1153846153846154,0.1346153846153846,56.0,0.173076923076923,0.25,0.0,0.0,0.0,2.1346153846153846,0.9423076923076924,2.3076923076923075,2.7115384615384617,0.0576923076923076,0.0769230769230769,0.0384615384615384,2.1346153846153846,0.0,24.98076923076923,4.9423076923076925,18.442307692307693,6.846153846153846,8.403846153846153,1.6538461538461535,0.0,0.0,0.0,7.1923076923076925,11.115384615384617,5.346153846153846,5.769230769230769,0.0,0.0,0.0,0.0,0.0,1.6346153846153846,1.5384615384615383,1.6346153846153846,0.9230769230769232,0.0,1.2307692307692308,0.3461538461538461,0.0,9.403846153846152,8.442307692307692,0.0761538461538461,3.076923076923077,2.980769230769231,3.1153846153846154,2.2115384615384617,1299.0,52.0,24.0,Spring,spring-guides/gs-batch-processing,medkhabt,medkhabt/TpsArchitectureLogicielle,90.0,4.0,45.0,2.0,6.928406466512701
1.6,1.6,1.6,1.0,16.2,1.2,11.4,3.6,1.0,1.4,1.4,0.0,6.0,0.2,0.2,0.0,0.0,0.0,3.0,1.0,3.2,3.2,0.0,0.0,0.0,3.2,0.0,38.0,7.2,25.6,8.2,14.4,5.2,0.0,0.0,0.0,12.6,19.2,8.6,10.6,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,1.0,0.0,1.2,0.2,0.0,14.4,14.4,0.144,3.8,3.8,3.8,3.2,190.0,5.0,7.0,Spring,spring-guides/gs-accessing-data-jpa,paulvi,paulvi/com.example.spring.findbyexample,20.0,2.0,20.0,2.0,10.526315789473683
1.0,1.0,1.0,1.0,6.0,0.25,5.25,0.5,1.0,0.75,0.75,0.0,5.0,0.25,0.25,0.0,0.0,0.0,2.5,2.0,2.75,2.75,0.0,0.0,0.75,2.0,0.0,29.25,5.25,22.5,9.0,10.75,1.5,0.0,0.0,0.0,10.75,15.5,7.0,8.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,0.0,40.75,40.75,0.035,3.75,3.75,3.75,3.25,117.0,5.0,5.0,Spring,spring-guides/gs-accessing-data-jpa,paulvi,paulvi/com.example.springboot.mavenmoduleformodel,23.0,2.0,23.0,2.0,19.65811965811966
1.0,1.0,1.0,1.0,10.5,0.5,8.5,1.0,1.0,1.0,1.0,0.0,3.0,0.5,0.5,0.0,0.0,0.0,2.0,1.5,2.5,2.5,0.0,0.0,0.5,2.0,0.0,33.5,6.0,25.5,8.0,14.5,2.0,0.0,0.0,0.0,13.5,19.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,22.0,22.0,0.06,4.0,4.0,4.0,3.0,67.0,3.0,1.0,Spring,spring-guides/gs-accessing-data-jpa,paulvi,paulvi/SpringDataPostgre,23.0,2.0,23.0,2.0,34.32835820895522
1.0,1.0,1.0,1.0,3.2,0.0,3.2,0.0,1.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,0.2,1.4,1.4,0.2,0.0,0.0,1.2,0.0,11.0,2.6,8.2,3.8,2.0,0.2,0.0,0.0,0.0,1.6,4.0,2.6,1.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,1.4,1.4,1.4,1.4,55.0,5.0,3.0,Spring,spring-guides/gs-serving-web-content,paleou,paleou/training,26.0,2.0,26.0,2.0,47.27272727272727
1.0,1.0,1.0,1.0,7.5,0.75,6.75,0.0,1.0,0.25,0.25,0.0,4.0,0.25,0.5,0.0,0.0,0.0,1.75,0.25,2.0,2.0,0.0,0.0,0.0,2.0,0.0,22.75,4.0,18.75,7.25,11.0,0.75,0.0,0.0,0.0,11.25,14.25,5.5,8.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.25,0.0,0.0,0.0,0.0,0.04,2.0,2.0,2.0,2.0,91.0,4.0,1.0,Spring,spring-guides/gs-producing-web-service,edwint88,edwint88/PlaySoap,24.0,2.0,24.0,2.0,26.373626373626376
1.3301204819277108,1.3012048192771084,1.3397590361445784,0.9397590361445785,7.848192771084338,0.4481927710843373,6.621686746987952,0.7012048192771084,1.2409638554216869,1.202409638554217,1.202409638554217,0.0409638554216867,450.0,0.3975903614457831,0.8506024096385543,0.0,0.0,0.0,3.163855421686747,1.033734939759036,3.56144578313253,3.669879518072289,0.0120481927710843,0.1734939759036144,0.0409638554216867,3.3349397590361445,0.0,35.2289156626506,5.339759036144578,26.002409638554216,10.481927710843374,13.46987951807229,4.057831325301205,0.0,0.0,0.0,12.291566265060242,17.879518072289155,9.026506024096385,8.85301204819277,0.0,0.0,0.0,0.0,0.0,1.7421686746987952,1.6409638554216868,1.8578313253012049,1.0313253012048194,0.0,1.1012048192771084,0.5277108433734939,0.0,19.575903614457832,18.82409638554217,0.2960481927710843,4.672289156626506,4.556626506024096,4.8024096385542165,3.720481927710843,14620.0,443.0,152.0,Spring,spring-guides/gs-producing-web-service,shahbazaamir,shahbazaamir/learn,36.0,2.0,36.0,2.0,0.24623803009575923
1.2142857142857142,1.2142857142857142,1.2142857142857142,1.0,9.071428571428571,0.5714285714285714,6.428571428571429,2.071428571428572,1.0,0.8571428571428571,0.8571428571428571,0.0,15.0,0.2857142857142857,0.5,0.0,0.0,0.0,2.142857142857143,0.6428571428571429,2.4285714285714284,2.4285714285714284,0.0714285714285714,0.0714285714285714,0.0,2.2857142857142856,0.0,37.785714285714285,5.0,18.928571428571427,7.857142857142857,9.428571428571429,14.357142857142858,0.0,0.0,0.0,8.857142857142858,12.857142857142858,6.214285714285714,6.642857142857143,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.0,0.0,1.1428571428571428,0.2857142857142857,0.0,7.142857142857143,7.142857142857143,0.88,3.071428571428572,3.071428571428572,3.071428571428572,2.5,529.0,16.0,8.0,Spring,spring-guides/gs-producing-web-service,nachocastineira,nachocastineira/WebServicesSOAP,36.0,2.0,36.0,2.0,6.805293005671078
1.5555555555555556,1.5555555555555556,1.5555555555555556,1.0,10.666666666666666,0.8888888888888888,9.555555555555555,0.2222222222222222,1.1111111111111112,0.2222222222222222,0.2222222222222222,0.0,9.0,0.3333333333333333,0.7777777777777778,0.0,0.0,0.0,1.4444444444444444,0.2222222222222222,1.7777777777777777,1.7777777777777777,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.3333333333333333,0.0,29.444444444444443,4.555555555555555,22.666666666666668,8.11111111111111,14.666666666666666,2.7777777777777777,0.0,0.0,0.0,12.0,15.77777777777778,6.666666666666667,9.11111111111111,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,1.8888888888888888,1.8888888888888888,1.0,0.0,1.2222222222222223,0.4444444444444444,0.0,5.555555555555555,5.555555555555555,0.0611111111111111,2.888888888888889,2.888888888888889,3.0,1.7777777777777777,265.0,8.0,5.0,Spring,spring-guides/gs-producing-web-service,guilhermerodrigues680,guilhermerodrigues680/soap-spring-boot,36.0,2.0,36.0,2.0,13.584905660377359
1.0,1.0,1.0,1.0,6.0,0.4,5.5,0.0,1.0,0.2,0.2,0.0,10.0,0.2,0.4,0.0,0.0,0.0,1.7,0.4,1.9,1.9,0.0,0.0,0.0,1.9,0.0,19.9,3.6,16.3,6.9,8.5,0.7,0.0,0.0,0.0,8.6,11.5,5.1,6.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.2,0.0,0.0,2.5,2.5,0.038,1.9,1.9,1.9,1.9,199.0,10.0,3.0,Spring,spring-guides/gs-producing-web-service,major1xu,major1xu/spring-boot-soap-web-service,86.0,8.0,28.666666666666668,2.6666666666666665,43.21608040201005
1.0,1.0,1.0,1.0,4.6,0.0,4.2,0.3,1.0,0.0,0.0,0.0,10.0,0.5,0.0,0.0,0.0,0.0,1.6,0.2,2.1,2.1,0.0,0.0,0.4,1.7,0.0,22.3,3.6,17.9,6.4,9.3,1.3,0.0,0.0,0.0,3.2,6.5,4.1,2.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.4,0.1,0.0,20.0,20.0,0.043,3.9,3.9,3.9,3.9,223.0,10.0,2.0,Spring,spring-guides/tut-spring-boot-oauth2,tuhin47,tuhin47/spring-outh2,150.0,8.0,50.0,2.6666666666666665,67.2645739910314
1.2142857142857142,1.2142857142857142,1.2142857142857142,1.0,6.785714285714286,0.5714285714285714,4.928571428571429,1.2142857142857142,1.0,0.8571428571428571,0.8571428571428571,0.0,14.0,0.3571428571428571,0.0,0.0,0.0,0.0,4.0,2.857142857142857,4.357142857142857,4.357142857142857,0.0714285714285714,0.0714285714285714,0.0,4.214285714285714,0.0,32.57142857142857,4.642857142857143,26.642857142857142,8.785714285714286,13.642857142857142,1.6428571428571428,0.0,0.0,0.0,10.928571428571429,18.0,8.571428571428571,9.428571428571429,0.0,0.0,0.0,0.0,0.0,2.2857142857142856,2.2857142857142856,2.357142857142857,1.1428571428571428,0.0,1.0714285714285714,0.8571428571428571,0.0,39.0,38.42857142857143,0.3114285714285714,5.785714285714286,5.785714285714286,5.857142857142857,4.5,456.0,14.0,5.0,Spring,spring-guides/gs-rest-service,BaReinhard,BaReinhard/java-math-api,23.0,2.0,23.0,2.0,5.0438596491228065
1.0,1.0,1.0,1.0,4.4,0.2,4.0,0.0,1.0,0.4,0.4,0.0,5.0,0.2,0.2,0.0,0.0,0.0,3.4,1.6,3.6,3.6,0.0,0.0,0.0,3.6,0.0,27.8,5.6,22.2,9.4,9.4,0.2,0.0,0.0,0.0,9.0,14.8,8.2,6.6,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,1.4,0.0,1.0,0.4,0.0,28.0,28.0,0.004,4.4,4.4,4.4,4.4,139.0,5.0,2.0,Spring,spring-guides/gs-rest-service,beatricefar,beatricefar/restapi,23.0,2.0,23.0,2.0,16.546762589928058
1.0998552821997103,1.0949710564399422,1.1526772793053546,0.9223046309696092,6.417872648335745,0.1787264833574529,5.164435600578871,0.8955318379160637,1.3589001447178002,4.124366859623733,4.124366859623733,0.2984804630969609,13144.0,0.2940484804630969,0.3293234442836469,0.0,0.0,0.0,5.174927641099855,1.1860528219971056,5.468976121562952,11.160094066570188,0.502623010130246,0.4094609261939218,0.5028039073806078,4.054088277858177,0.0,83.07805716353111,12.570821273516644,53.8409008683068,20.12237698986976,28.352478292329955,17.002442112879883,0.0,0.0,0.0,23.65032561505065,34.503708393632415,15.01628075253256,19.487427641099856,0.0,0.0,0.0,0.0,0.0,2.096689580318379,2.018632416787265,2.29232995658466,1.2787626628075253,0.0,1.6160455861070913,0.5930716353111433,0.0,18.76980824891461,16.01311505065123,0.3373073444283647,8.61197539797395,8.501356729377713,9.0866497829233,6.516823444283647,918511.0,6823.0,577.0,Spring,spring-guides/gs-rest-service,letiantian,letiantian/learn-spring,23.0,4.0,23.0,4.0,0.0025040527549479536
