AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,level,JavaFiles,Packages
1.3137254901960784,1.2549019607843137,1.411764705882353,0.9803921568627451,7.647058823529412,0.17647058823529413,6.921568627450981,0.49019607843137253,1.196078431372549,1.8823529411764706,1.8823529411764706,0.1568627450980392,,0.0392156862745098,0.27450980392156865,,,,4.450980392156863,1.1176470588235294,4.490196078431373,7.607843137254902,0.0,0.23529411764705882,0.39215686274509803,3.8627450980392157,,50.94117647058823,5.333333333333333,37.35294117647059,10.862745098039216,23.372549019607842,8.509803921568627,,,,14.92156862745098,22.647058823529413,8.92156862745098,13.72549019607843,,,,,,1.7843137254901962,1.6274509803921569,2.019607843137255,1.196078431372549,,1.9215686274509804,0.3333333333333333,,13.705882352941176,12.549019607843137,0.16549019607843135,6.294117647058823,6.0,6.7254901960784315,4.666666666666667,2598.0,class,,
,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,22.0,6.0
