AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountTotalLine,CountTotalLOC,level,JavaFiles,Packages
1.1111111111111112,1.1111111111111112,1.1111111111111112,1.0,8.666666666666666,0.8888888888888888,7.555555555555555,0.0,1.2222222222222223,0.7777777777777778,0.7777777777777778,0.0,,0.0,0.8888888888888888,,,,3.2222222222222223,2.6666666666666665,3.2222222222222223,3.2222222222222223,0.0,0.5555555555555556,0.4444444444444444,2.2222222222222223,,79.33333333333333,14.333333333333334,63.888888888888886,15.222222222222221,45.0,1.4444444444444444,,,,33.111111111111114,43.0,14.222222222222221,28.77777777777778,,,,,,2.0,2.0,2.0,1.2222222222222223,,1.8888888888888888,0.5555555555555556,,29.0,28.88888888888889,0.006666666666666666,5.111111111111111,5.111111111111111,5.111111111111111,3.4444444444444446,575.0,714.0,class,,
,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,project,4.0,4.0
